2,4,3,5,19,4,2,0.39,13,5580
2,3,3,12,24,4,5,0.25,19,5412
2,4,2,12,20,5,6,0.89,14,5911
4,5,2,13,23,2,5,0.61,15,4722
2,2,3,14,15,2,6,0.5,13,5636
1,3,5,12,17,4,6,0.17,18,5498
1,2,5,15,15,5,5,0.19,20,4862
1,5,2,12,23,4,2,0.24,8,5202
1,4,1,13,20,5,2,0.38,12,5125
1,2,2,7,24,4,5,0.72,11,4755
3,3,1,13,10,3,4,0.87,17,4735
1,5,1,14,11,3,5,0.59,15,5136
5,3,2,12,25,4,5,0.97,5,5192
3,3,5,14,14,5,3,0.55,16,5471
3,1,2,6,15,5,6,0.32,18,4929
3,3,3,8,10,5,3,0.02,9,4905
3,5,2,11,10,3,2,0.32,7,5282
2,1,5,9,22,4,5,0.75,9,5172
2,4,2,8,14,5,5,0.76,3,4703
4,4,4,8,10,4,3,0.1,10,5504
5,4,1,12,15,5,5,0.54,12,4985
3,4,2,5,11,2,4,0.18,8,5000
4,2,4,11,23,3,6,0.75,14,3128
5,5,4,8,14,2,2,0.47,19,4792
5,4,3,12,25,2,6,0.98,10,5310
1,3,5,14,12,5,3,0.49,13,5559
1,4,5,12,20,2,3,0.19,6,3018
5,3,1,11,12,3,2,0.89,13,3428
3,4,3,15,18,2,3,0.42,14,2671
2,4,4,6,11,3,5,0.9,7,4452
2,4,2,14,13,5,3,0.52,13,2461
1,2,4,6,21,5,3,0.98,11,5242
1,3,1,7,22,5,2,0.84,8,2745
5,3,2,11,12,4,4,0.94,12,4609
1,3,1,9,19,2,5,0.83,10,4574
5,1,1,15,20,5,6,0.32,16,5534
4,3,4,8,10,2,2,0.46,20,3332
5,3,2,10,12,3,5,0.5,8,3246
1,5,5,8,21,2,3,0.13,14,5088
5,5,4,6,25,2,3,0.24,16,3798
4,1,3,12,15,5,5,0.73,19,5340
1,2,4,14,21,5,3,0.3,6,4686
5,4,3,7,17,3,3,0.49,8,4270
4,4,2,15,16,5,2,0.19,8,4969
2,4,1,15,22,4,4,0.17,5,5252
1,5,5,14,20,3,6,0.3,14,6948
2,3,3,11,22,2,6,0.26,13,2197
5,4,1,12,19,5,6,0.52,20,3707
1,4,3,11,13,3,3,0.55,8,2892
1,5,5,15,19,5,3,0.74,7,4411
5,2,3,15,21,5,3,0.46,20,6431
2,5,5,12,10,4,3,0.97,15,5032
2,2,2,9,18,2,5,0.99,20,6090
5,5,3,7,10,5,4,0.26,12,5790
3,4,5,7,15,4,5,0.67,14,3865
1,3,5,10,12,5,6,0.0,8,5406
3,1,1,15,14,4,4,0.27,18,5814
5,1,5,13,15,3,4,0.85,5,6126
5,5,5,11,14,2,2,0.9,7,5287
3,1,4,10,25,4,6,0.14,3,6012
2,4,5,12,19,3,5,0.19,16,6636
1,4,1,13,25,5,6,0.12,4,5871
3,3,2,10,11,4,5,0.94,15,5601
4,1,4,9,13,3,6,0.48,5,4433
3,1,2,7,20,4,6,0.42,8,6036
1,3,4,5,14,4,2,0.08,9,6467
2,1,1,7,14,2,4,0.41,15,5352
4,2,5,14,22,3,6,0.62,4,6178
4,3,4,9,25,3,6,0.61,8,4168
3,3,4,15,23,2,6,0.64,9,5931
5,2,1,13,17,4,6,0.16,13,5838
3,5,4,9,14,2,4,0.17,12,3616
5,3,5,14,12,2,6,0.56,14,3883
4,2,3,10,23,5,6,0.46,20,5601
5,4,5,7,11,5,3,0.25,6,6668
1,1,2,13,10,4,4,0.26,12,4649
5,3,1,7,20,2,2,0.0,10,4772
5,5,5,7,16,4,3,0.24,18,4247
1,3,3,13,23,4,2,0.04,11,4578
2,4,4,11,16,3,6,1.0,10,3764
4,1,4,9,19,3,2,0.61,15,5152
1,2,4,8,10,2,3,0.37,13,3477
4,1,2,8,21,2,5,0.52,6,4570
4,1,1,13,19,2,3,0.37,20,4634
5,1,4,13,14,5,6,0.93,8,5772
1,3,1,12,17,4,6,0.95,14,4580
3,1,2,5,12,3,4,0.71,10,4469
5,2,2,10,21,4,5,0.97,18,5369
5,5,2,5,19,5,5,0.52,11,4921
4,3,4,14,25,4,6,0.83,16,5478
5,4,1,10,11,5,2,0.2,17,3584
5,4,5,14,11,4,4,0.44,14,3013
4,2,4,8,10,2,4,0.73,7,4425
1,2,2,13,20,4,4,0.03,18,4629
2,5,1,10,12,4,5,0.5,10,5044
5,1,2,10,25,2,2,0.17,16,5164
5,1,3,7,24,4,2,0.6,7,4944
5,3,3,5,22,4,2,0.25,15,4968
2,4,4,14,24,4,5,0.44,16,3558
2,4,3,7,15,5,4,0.71,5,4181
2,4,4,15,21,3,4,0.81,16,4794
2,3,1,15,25,2,2,0.77,5,4409
1,2,3,6,15,5,2,0.89,11,5268
5,3,5,9,21,4,6,0.85,18,5003
1,4,2,8,16,3,3,0.97,8,5208
4,4,3,13,20,2,6,0.11,14,4896
4,3,3,13,25,4,5,0.94,19,5177
3,2,3,11,10,5,3,0.51,16,5072
1,3,1,10,24,5,4,0.97,11,4812
5,1,3,12,14,5,6,0.64,3,4704
3,2,2,10,13,3,3,0.6,4,5253
3,4,5,7,10,5,4,0.89,5,5425
2,1,2,12,18,3,4,0.2,9,4843
1,5,5,14,24,4,2,0.98,20,5515
1,2,4,9,13,3,6,0.66,13,5023
3,3,4,12,16,3,2,0.85,5,4302
1,1,3,11,10,3,3,0.37,15,4745
3,3,5,15,17,4,2,0.2,8,4943
2,1,1,13,17,2,4,0.48,19,4756
1,1,4,15,16,4,5,0.67,13,4923
5,4,5,15,12,3,4,0.08,7,3789
2,4,3,8,19,5,2,0.27,15,5272
2,5,3,11,22,3,4,0.11,6,2998
2,1,5,8,22,5,4,0.61,12,5082
3,4,1,7,18,4,6,0.58,19,4932
5,2,2,8,11,2,6,0.77,10,5265
2,2,3,13,20,2,2,0.05,19,4803
1,2,5,12,21,3,4,0.35,20,4711
3,4,4,12,18,5,2,0.02,11,5293
2,3,2,9,17,3,6,0.44,7,5468
2,5,4,15,24,5,4,0.24,17,5353
4,5,2,5,14,3,4,0.89,15,5038
1,4,4,10,24,3,4,0.54,16,4595
3,5,4,5,23,3,5,0.45,10,4989
2,5,4,7,16,3,3,0.28,19,4687
2,2,5,10,10,3,2,0.88,7,3963
3,2,3,9,23,5,4,0.55,18,5171
2,3,4,8,16,3,5,0.55,4,4999
1,4,5,14,24,3,3,0.41,15,4625
3,2,2,14,16,5,4,0.0,20,3726
5,5,1,6,17,3,2,0.48,13,5140
4,3,3,8,12,4,4,0.11,14,5079
3,1,4,14,19,4,5,0.12,16,5294
3,2,3,10,10,4,5,0.89,4,4739
1,1,2,6,17,2,3,0.54,20,5133
1,1,5,8,16,4,3,1.0,16,5177
5,3,5,14,20,3,3,0.3,10,5387
2,4,2,5,17,3,2,0.13,5,5196
5,2,4,8,19,3,6,0.36,4,5560
4,3,3,9,19,3,2,0.29,11,5130
4,1,2,15,14,5,5,0.59,19,5047
1,1,2,13,11,5,4,0.34,7,5609
4,1,3,15,10,2,5,0.4,17,6138
3,2,5,12,13,3,3,0.69,11,5491
1,3,1,10,11,5,3,0.7,10,5341
1,4,1,5,12,3,5,0.98,14,5261
3,3,4,14,25,4,4,0.78,20,5335
2,1,2,7,12,5,2,0.99,5,5517
1,1,2,6,11,3,6,0.7,3,5460
1,4,1,8,17,5,5,0.22,6,5577
4,1,2,12,24,2,2,0.16,14,5379
2,3,1,9,22,4,2,0.61,11,5240
4,2,2,6,20,3,4,0.34,4,5293
1,5,3,5,18,4,6,0.26,12,5936
2,3,3,10,25,5,4,0.08,11,5727
3,5,1,12,19,3,3,0.25,9,5426
2,1,4,8,19,3,3,0.35,14,5494
2,5,5,13,24,2,3,0.75,12,5890
1,1,5,8,11,4,4,0.23,12,5539
4,1,3,13,25,3,6,0.62,6,5264
1,2,4,5,10,5,4,0.28,15,5282
4,4,5,11,17,4,4,0.17,18,5290
2,5,5,15,25,2,2,0.1,14,5255
3,3,5,6,10,2,4,0.93,8,5212
2,2,4,9,25,4,2,0.3,11,4655
3,1,3,11,21,5,4,0.13,19,4623
2,1,3,8,16,3,5,0.78,6,5471
2,1,1,15,18,5,5,0.75,13,5252
5,4,4,7,20,4,5,0.47,3,6247
5,3,1,8,21,5,5,0.44,8,5482
5,4,2,11,10,2,3,0.23,8,5918
1,4,3,14,11,4,6,0.31,9,5501
4,1,1,13,19,3,3,0.92,10,5590
1,1,2,14,14,2,3,0.83,9,5208
2,4,5,8,24,3,5,0.47,3,1154
5,1,4,7,22,5,5,0.89,8,4473
1,1,2,5,24,4,3,0.83,7,3593
2,1,3,7,11,2,5,0.14,3,4818
2,4,1,5,16,2,5,0.51,14,4273
1,4,3,6,22,3,4,0.59,19,4447
1,3,4,7,20,3,4,0.26,6,4820
2,4,1,13,14,3,5,0.85,18,936
4,2,2,7,22,5,4,0.85,20,3163
3,1,5,5,17,5,2,0.56,19,3295
4,1,1,9,19,4,4,0.32,20,3385
1,3,4,10,23,3,5,0.87,16,4307
2,2,2,11,10,4,5,0.87,10,5191
2,3,4,10,15,4,3,0.08,15,5847
4,3,4,15,17,3,2,0.04,8,4988
3,2,5,5,17,2,6,0.51,13,4476
2,4,4,11,20,4,5,0.7,14,4681
3,3,1,9,13,5,4,0.45,10,3082
2,2,3,12,17,5,6,0.04,5,3858
2,3,1,12,10,3,4,0.72,11,4552
5,4,3,10,21,4,2,0.87,3,5100
5,4,5,5,21,2,6,0.22,4,5124
4,5,5,12,21,5,2,0.44,17,4995
5,2,1,14,21,4,2,0.26,19,4597
1,2,4,15,18,3,2,0.45,4,4168
4,4,4,5,17,2,5,0.5,10,4851
1,1,3,11,14,2,3,0.92,3,4781
3,5,5,7,15,3,4,0.05,14,3706
4,2,5,5,23,4,3,0.26,20,4952
5,2,4,5,17,4,2,0.91,19,5034
1,3,2,15,20,5,5,0.34,14,4568
1,2,5,9,11,5,6,0.36,16,4803
5,1,2,12,25,5,6,0.51,18,4657
3,1,1,6,24,3,2,0.58,18,4104
5,4,3,9,20,4,2,0.86,16,3454
2,1,1,10,21,3,6,0.7,19,4564
3,4,4,8,14,5,4,0.27,8,4957
1,5,3,13,22,5,6,0.8,7,5112
2,1,4,13,10,4,6,0.04,19,4779
5,4,4,6,10,5,4,0.94,4,4656
3,1,3,7,19,4,4,0.02,15,4768
4,3,5,7,24,5,3,0.62,10,3340
4,5,1,8,10,3,2,0.5,18,5167
1,2,2,11,17,2,4,0.83,19,5268
4,4,3,6,15,4,6,0.66,11,5216
5,3,2,6,13,2,5,0.29,4,5436
3,5,5,9,21,3,5,0.34,8,6810
5,2,1,14,15,2,6,0.13,16,5595
1,1,3,15,20,4,5,0.44,6,4761
1,5,3,15,24,5,3,0.57,13,5324
4,2,2,10,22,5,3,0.55,6,5354
1,4,5,15,10,2,2,0.05,10,4894
1,3,5,12,24,5,5,0.64,10,4076
4,3,5,6,24,4,4,0.4,11,5143
1,3,3,9,24,3,3,0.34,3,5228
5,3,1,8,21,3,2,0.18,8,5588
1,1,5,12,19,3,5,0.04,6,3034
2,2,5,13,20,2,2,0.77,6,4872
4,4,4,6,15,3,3,0.55,5,3381
1,3,1,7,21,5,3,0.54,17,4612
2,4,3,13,25,4,2,0.29,14,3543
5,4,1,15,16,5,6,0.0,6,3229
3,5,5,8,15,2,5,0.9,8,5100
3,2,2,10,11,2,4,0.32,3,4696
1,4,1,12,24,5,2,0.93,8,4892
2,3,4,13,15,2,5,0.48,12,4937
3,5,3,15,24,3,4,0.65,13,4861
2,4,4,6,25,2,4,0.19,4,4794
2,3,2,7,16,5,6,0.77,7,5097
3,3,2,5,10,5,4,0.56,13,4801
3,4,5,13,24,5,6,0.43,9,3179
4,4,3,11,12,4,4,0.6,16,5577
1,4,2,13,14,5,2,0.44,12,5878
1,4,5,8,23,4,3,0.47,7,5051
2,5,4,13,24,5,3,0.47,6,5639
2,3,5,11,18,5,3,0.86,13,5752
4,4,4,5,19,5,6,0.79,3,5686
5,2,1,11,21,5,3,0.53,11,3330
3,1,1,11,10,2,2,0.64,20,5313
2,5,4,5,12,3,5,0.0,13,4916
1,3,1,5,16,3,5,0.43,6,4824
1,3,3,14,11,5,5,0.14,10,4260
3,3,3,7,16,3,5,0.23,17,5221
3,3,2,14,15,4,5,0.67,8,4659
4,4,1,6,16,2,5,0.84,11,5509
2,1,5,15,11,3,3,0.41,3,5128
2,4,1,14,22,2,6,0.24,10,4216
2,5,2,9,19,5,4,0.43,3,5294
5,4,1,6,11,3,4,0.03,12,5308
3,5,5,7,19,5,6,0.45,5,5288
3,5,2,15,17,3,5,0.33,4,3491
3,5,5,15,11,3,2,0.76,7,5582
4,3,4,11,11,2,3,0.63,3,5739
3,2,4,6,23,2,2,0.9,17,3488
3,1,5,12,12,5,3,0.26,20,5589
1,1,3,12,17,4,2,0.99,12,4810
1,4,4,11,19,2,6,0.37,15,4208
3,3,1,5,23,2,5,0.93,11,5563
4,1,5,11,19,4,5,0.84,20,5365
5,1,5,5,11,4,2,0.73,10,5311
4,1,4,11,14,2,2,0.8,3,5178
2,5,5,15,23,2,2,0.46,3,6174
4,1,4,7,11,4,5,0.03,4,5030
2,3,4,13,20,5,3,0.46,18,3975
3,3,2,13,22,2,5,0.06,11,5185
1,4,2,8,18,3,2,0.79,20,5156
3,5,5,9,23,5,4,0.32,4,5149
4,4,4,9,19,2,5,0.84,3,5634
4,2,3,7,13,5,6,0.46,15,5014
5,1,2,6,23,4,2,0.81,4,5416
3,5,3,8,23,3,4,0.31,11,3796
2,3,3,9,20,2,6,0.19,10,4648
3,4,1,14,15,5,5,0.57,14,4620
1,5,1,14,22,5,2,0.52,5,5141
4,3,3,13,20,2,3,0.77,7,5157
4,3,1,14,19,2,2,0.17,18,4772
5,3,5,10,15,5,6,0.46,14,799
1,3,3,14,10,2,4,0.8,12,3858
4,4,1,11,24,4,4,0.99,17,1566
4,1,3,10,19,3,5,0.31,5,2786
1,2,4,8,12,4,6,0.49,11,724
3,2,2,15,20,2,5,0.66,9,3222
3,5,5,7,25,4,5,0.54,10,2679
2,2,1,15,11,2,4,0.64,8,4344
2,1,5,6,14,5,4,0.59,5,4761
2,3,4,5,22,2,4,0.72,9,2844
1,4,2,9,15,4,6,0.35,8,4157
4,4,4,8,15,3,4,0.41,6,878
4,2,2,13,16,5,4,0.04,6,3044
5,5,1,15,17,2,2,0.02,13,2866
4,3,4,10,11,3,3,0.29,11,2894
1,3,5,7,16,5,2,0.26,7,4338
2,1,2,14,11,5,2,0.66,3,4577
3,3,2,10,13,2,4,0.29,20,2700
1,3,1,12,19,4,5,0.71,10,4650
4,2,5,6,16,2,2,0.77,5,4021
4,5,2,7,17,4,4,0.59,5,2816
2,2,1,5,24,3,3,0.13,3,4241
2,1,5,8,12,4,3,0.15,18,4328
2,1,4,6,16,5,3,0.02,12,4714
1,2,5,8,22,3,4,0.95,10,5362
5,1,2,14,23,5,5,0.05,10,4703
2,3,5,5,15,5,4,0.3,11,4902
1,3,1,7,19,4,3,0.38,4,5153
4,3,2,8,15,2,5,0.73,6,4512
5,3,2,10,13,4,6,0.06,7,4352
4,5,5,14,16,4,5,0.9,14,4144
4,2,2,9,15,5,5,0.25,18,4317
5,5,5,10,21,2,6,0.57,10,4515
3,5,3,6,19,5,6,0.76,16,4781
3,5,1,15,10,2,4,0.19,3,4079
5,5,4,9,15,3,4,0.99,13,3317
5,5,1,11,25,2,4,0.34,20,4307
3,4,4,10,18,4,3,0.79,12,2154
1,3,5,12,19,4,2,0.99,14,6014
2,2,1,11,25,4,2,0.67,8,5191
4,4,2,5,20,3,4,0.68,19,5902
4,1,1,12,11,3,5,0.88,10,6335
4,2,5,9,16,5,5,0.03,16,5980
3,3,3,14,23,2,6,0.15,5,3857
3,4,5,13,17,4,6,0.89,18,6807
4,4,2,5,19,4,6,0.74,20,1698
1,4,4,14,19,3,6,0.61,6,2794
4,1,1,8,21,4,5,0.35,7,3283
1,1,1,11,15,5,5,0.74,10,4095
2,1,1,13,25,3,4,0.05,5,4772
3,1,5,10,17,2,2,0.85,9,3207
4,2,3,15,20,4,4,0.57,4,3611
3,1,5,15,15,3,6,0.17,3,3455
1,4,5,7,19,5,4,0.84,12,5551
2,4,2,8,18,5,4,0.89,6,5465
5,2,2,8,19,2,2,0.36,11,4149
1,5,1,15,10,3,2,0.89,18,5035
5,5,1,15,21,5,3,0.74,11,3243
1,5,3,15,24,3,2,0.41,13,5351
1,5,4,11,10,2,4,0.99,19,4726
5,1,5,11,21,2,3,0.44,10,4606
1,4,2,8,22,4,5,0.76,8,4131
1,3,3,7,22,3,4,0.49,19,5278
1,4,3,6,19,4,3,0.06,15,4303
1,5,2,15,25,3,6,0.11,7,5251
3,1,2,6,20,3,3,0.63,12,5158
2,5,1,5,14,5,4,0.37,10,6020
5,5,5,12,16,5,4,0.02,18,3605
2,1,3,9,24,4,4,0.79,15,5314
2,3,5,10,21,3,4,0.41,6,4909
2,1,3,6,17,2,3,0.32,12,5776
5,4,4,7,17,5,6,0.08,15,9508
2,1,4,10,18,2,6,0.46,18,3543
3,3,4,15,15,5,4,0.9,18,3145
1,3,2,11,24,2,2,0.55,17,5323
5,2,3,13,10,2,2,0.86,5,3091
4,2,2,7,24,2,3,0.56,18,3663
2,5,3,5,24,4,2,0.5,13,4718
5,2,4,15,20,4,5,0.25,19,4340
2,3,1,14,18,3,4,0.55,5,1874
2,2,3,5,20,2,3,0.54,15,4516
3,3,2,11,24,3,2,0.82,10,6009
4,4,4,9,14,3,6,0.2,14,4285
4,4,1,6,16,4,4,0.27,4,4659
5,1,3,14,12,4,4,0.05,4,5273
4,5,1,13,16,3,4,0.95,8,2135
5,5,2,14,10,4,4,0.57,14,2816
3,3,5,11,19,4,6,0.48,11,1529
1,3,2,10,19,4,6,0.2,7,5317
3,5,1,6,10,4,2,0.25,15,3140
5,5,1,10,20,2,2,0.5,4,2748
1,1,1,13,10,4,5,0.64,9,4771
4,3,4,12,24,5,6,0.65,20,4548
4,3,2,7,18,2,2,0.72,11,4987
5,2,5,12,18,2,2,0.18,8,5838
1,5,4,7,24,5,5,0.16,12,5472
1,2,4,15,11,5,2,0.18,10,2059
5,5,5,13,24,5,5,0.06,12,1770
2,3,2,7,11,5,6,0.03,8,2551
3,2,4,6,15,4,5,0.62,10,3417
5,3,1,6,11,5,3,0.5,5,5178
3,1,4,14,21,2,6,0.41,14,5398
1,5,2,5,24,2,2,0.4,3,5753
4,2,1,10,21,3,3,0.16,11,5341
1,3,1,12,20,4,3,0.48,19,5239
1,4,3,11,13,5,5,0.79,10,5571
5,4,2,14,18,3,5,0.43,3,5704
5,5,4,14,15,2,5,0.28,4,4375
1,4,4,9,16,3,5,0.95,11,5623
1,5,3,7,13,3,5,0.09,18,4738
1,2,3,11,25,2,6,0.05,13,5597
2,5,4,6,16,2,5,0.88,11,4134
2,5,2,12,23,4,4,0.75,8,4554
4,2,2,14,18,5,4,0.66,19,4645
2,5,3,15,21,2,6,0.18,10,4618
2,1,4,7,21,5,5,0.69,8,5031
5,2,5,11,16,2,6,0.01,20,4248
1,2,5,9,19,2,6,0.92,15,5482
3,2,1,12,16,2,6,0.17,13,4472
5,3,1,9,13,5,3,0.58,6,6025
3,4,4,12,21,3,3,0.77,10,6115
3,5,1,8,23,3,3,0.93,19,5732
2,3,5,13,20,2,3,0.89,3,5752
2,3,3,12,24,2,3,0.14,3,5829
3,1,1,8,15,4,3,0.4,13,5095
1,1,3,5,12,2,6,0.69,18,5799
3,2,2,9,18,4,5,0.21,14,5356
4,4,5,14,12,2,5,0.93,6,6307
5,4,4,10,23,5,5,0.89,17,4906
5,3,4,12,22,2,6,0.49,14,5656
5,1,5,13,18,5,2,0.63,17,5301
2,5,1,15,15,3,4,0.01,8,6062
1,4,3,7,23,4,3,0.54,17,5586
5,4,3,13,20,3,2,0.9,10,5799
1,3,3,6,25,5,2,0.99,17,5690
1,3,5,10,18,5,6,0.64,5,3585
2,3,1,14,24,3,4,0.97,9,4503
1,4,4,7,23,5,4,0.53,4,4848
1,3,4,11,18,5,4,0.58,15,4897
1,2,3,13,24,2,4,0.5,18,5297
2,2,1,13,11,5,3,0.88,14,4623
5,1,2,12,25,4,6,0.15,20,4976
1,1,3,15,25,2,2,0.1,17,2721
3,3,3,7,18,2,4,0.16,19,2764
2,5,2,14,10,2,5,0.54,11,4330
5,1,5,10,25,4,4,0.68,15,5045
1,2,2,13,19,2,3,0.14,7,5366
5,1,5,5,18,2,2,0.55,8,4918
1,1,2,6,15,5,2,0.45,20,5075
3,4,4,5,24,4,3,0.92,19,4937
2,4,2,14,19,5,3,0.1,17,3554
2,2,2,14,19,3,6,0.45,4,1423
1,2,3,15,23,4,4,0.45,16,2541
1,1,3,12,13,4,4,0.08,5,1856
4,1,3,14,23,2,2,0.25,16,747
4,4,5,6,22,5,4,0.35,7,1514
5,4,5,7,14,3,5,0.69,19,2785
1,1,3,6,20,2,3,0.02,18,3159
1,3,3,15,12,3,6,0.69,15,3004
4,3,5,10,14,3,3,0.99,4,3563
3,2,5,13,10,3,4,0.08,8,3147
3,4,4,11,17,2,2,0.21,14,725
5,1,1,8,16,3,4,0.32,18,2126
2,1,1,15,21,4,4,0.58,11,2796
4,3,1,10,20,5,5,0.99,12,4258
5,2,5,13,18,2,5,0.03,16,3193
2,3,1,15,17,3,6,0.22,20,3548
2,5,2,15,14,2,4,0.05,20,4463
4,2,3,9,24,3,4,0.71,5,4538
5,1,1,14,22,2,2,0.67,10,4103
2,1,2,10,10,3,3,0.18,10,4882
5,3,2,10,23,5,5,0.19,9,3972
3,3,5,15,16,2,3,0.88,7,4195
4,4,2,8,22,4,4,0.12,18,5253
4,3,3,7,20,5,4,0.78,18,4857
4,2,4,14,20,4,2,0.62,7,4572
3,5,3,8,18,4,4,0.65,5,4075
2,3,4,7,17,2,5,0.43,14,1057
2,2,4,7,14,5,5,0.91,6,1708
5,4,2,15,25,3,5,0.11,10,3266
3,4,5,6,19,2,4,0.81,13,4430
2,5,3,6,18,5,3,0.59,14,5047
4,5,1,6,22,2,6,0.04,12,4715
5,2,4,5,14,4,6,0.47,5,3081
2,3,1,7,17,5,6,0.24,8,3329
3,5,1,9,22,5,5,0.49,4,2808
3,2,1,15,16,3,2,0.89,4,5255
1,4,1,8,22,2,4,0.26,13,5914
5,3,3,11,23,2,2,0.19,18,4837
5,1,1,10,11,4,6,0.69,7,2445
5,1,1,11,14,3,5,0.26,14,1361
2,2,3,6,17,3,5,0.85,17,1051
4,5,4,10,15,5,5,0.41,7,2115
5,4,1,8,25,4,4,0.52,19,3384
4,2,1,15,17,4,6,0.73,4,5741
3,2,4,8,16,3,6,0.3,6,4932
5,5,1,11,21,2,5,0.81,18,5439
4,1,1,15,16,3,6,0.62,19,5438
4,4,4,6,22,4,4,0.67,10,4162
1,1,2,8,21,4,5,0.07,7,5462
4,2,3,9,18,5,4,0.72,4,5629
1,5,4,12,25,4,4,0.3,6,4784
1,1,1,15,14,2,2,0.32,16,5680
3,4,2,14,10,2,6,0.48,13,5807
4,4,1,5,24,2,6,0.49,3,5278
2,2,2,5,23,5,4,0.38,12,5469
4,2,1,10,11,2,6,0.55,7,4536
1,2,4,8,15,3,6,0.34,17,4749
1,3,5,5,21,3,5,0.35,20,5223
3,5,5,11,24,5,5,0.81,11,5461
1,2,5,11,19,2,2,0.51,7,5440
5,4,3,9,22,2,3,0.49,13,3903
2,2,4,12,13,4,5,0.6,5,4418
5,1,3,7,25,4,2,0.57,3,4973
3,2,5,9,23,4,3,0.83,10,4674
3,3,4,7,24,3,4,0.23,7,5866
4,2,5,7,24,3,5,0.38,5,4019
2,3,1,8,14,5,5,0.52,11,5187
3,4,1,6,12,5,3,0.09,14,4357
2,4,4,13,22,4,5,0.41,15,4673
2,5,2,13,12,3,2,0.14,16,4678
1,2,4,5,12,3,5,0.89,6,4432
5,5,2,9,24,5,4,0.13,20,4093
3,4,2,12,24,4,6,0.87,4,3845
5,2,3,7,13,2,4,0.49,4,1312
2,5,2,13,23,2,2,0.76,15,3616
4,1,3,9,10,2,6,0.02,6,3714
3,4,3,11,13,2,3,0.46,3,3437
1,5,5,15,20,4,3,0.77,16,4400
2,1,5,7,14,3,2,0.49,3,3581
3,5,3,13,24,5,6,0.29,17,4229
3,1,1,13,22,4,2,0.48,18,5283
3,2,2,8,10,4,2,0.37,6,3599
4,4,4,6,10,5,3,0.44,12,3744
2,5,2,8,22,4,2,0.65,6,3623
4,1,2,12,11,2,4,0.18,5,5087
3,1,2,12,19,2,2,0.0,20,4869
2,2,4,8,23,5,3,0.5,16,5145
4,2,1,11,11,3,3,0.35,14,3594
3,5,2,9,15,3,3,0.08,4,5128
2,5,2,8,12,2,3,0.04,13,4989
3,3,1,12,11,2,4,0.68,17,5461
4,5,5,11,14,5,3,0.29,6,5057
4,3,3,13,13,3,4,0.35,6,5077
1,1,1,5,10,5,4,0.2,6,4903
1,5,1,11,17,5,5,0.56,5,4883
1,4,1,7,23,3,4,0.31,11,4358
3,1,5,14,10,2,2,0.99,6,4525
3,5,2,6,24,2,6,0.3,9,4768
4,1,2,14,13,4,2,0.99,9,5452
3,2,2,6,14,4,5,0.18,16,3513
1,4,4,8,20,5,4,0.45,14,4598
2,1,5,11,25,2,2,0.92,8,5979
5,3,5,13,23,5,5,0.58,3,5474
2,5,4,7,15,3,6,0.36,7,5059
1,3,2,12,15,2,3,0.87,12,5205
3,2,3,15,23,2,2,0.77,20,5432
1,5,4,13,24,3,2,0.91,16,3257
1,1,2,11,10,3,5,0.6,8,5185
1,1,3,9,10,5,3,0.53,19,5508
4,1,3,7,12,3,3,0.48,18,5428
1,1,5,7,23,3,6,0.81,9,5519
5,5,4,13,22,5,4,0.51,4,5082
3,3,1,9,25,5,3,0.54,20,5285
2,4,4,8,22,2,3,0.57,20,4381
5,1,1,10,15,4,6,0.05,19,4936
2,3,5,15,25,2,5,0.09,8,5414
2,5,2,10,24,4,4,0.2,10,5172
2,2,2,15,21,4,4,0.24,20,5024
1,3,2,7,21,3,3,1.0,19,5012
1,5,1,15,25,4,4,0.13,10,4982
4,4,2,6,22,5,6,0.0,7,5159
4,3,4,11,25,4,3,0.05,12,5126
4,3,4,7,14,4,4,0.22,20,4908
1,4,5,8,12,4,5,0.49,3,5695
1,2,3,15,20,5,5,0.73,17,5473
3,3,2,13,22,2,4,0.46,16,3860
5,5,4,12,20,5,4,0.67,18,5206
3,4,1,12,10,3,2,0.78,20,5690
3,1,4,12,13,2,5,0.4,17,4837
1,4,5,12,19,5,6,0.0,6,5877
2,3,1,13,24,5,6,0.42,19,5002
5,5,4,9,12,2,6,0.66,18,5830
3,5,4,12,11,4,4,0.75,16,3988
2,2,4,14,10,3,5,0.11,8,4810
2,3,4,11,14,4,4,0.22,11,4856
1,5,4,12,14,3,3,0.97,5,5054
1,1,5,10,18,5,5,0.06,5,4703
3,3,2,5,18,4,5,0.11,8,5225
3,4,3,12,10,4,5,0.15,16,3817
1,1,2,6,22,3,5,0.6,11,4669
1,3,2,5,15,3,3,0.29,3,4661
4,2,5,8,10,3,2,0.82,19,5203
1,2,3,9,13,3,2,0.83,7,4564
1,5,2,15,22,4,3,0.41,16,5015
4,4,5,11,11,4,6,0.87,17,4614
5,2,5,6,12,2,3,0.25,13,5239
5,5,2,10,15,2,6,0.69,20,4616
5,4,2,10,17,5,2,0.01,13,5528
3,3,4,6,13,4,5,0.4,16,5727
2,5,4,15,24,2,3,0.19,13,5045
4,5,4,7,17,4,3,0.49,16,5200
4,5,2,9,21,2,6,0.9,5,4300
2,5,1,11,24,3,6,0.28,15,5431
2,3,3,5,19,5,5,0.94,8,5386
5,3,5,13,25,2,5,0.14,20,5613
3,2,1,15,25,3,5,0.21,8,5764
2,4,4,8,15,2,3,0.69,20,5667
